month_end,month_end_price,monthly_return,monthly_return_pct
2023-09-30,41.9348,-0.026601177322612357,-2.6601177322612357
2023-10-31,41.1936,-0.017675057470167954,-1.7675057470167954
2023-11-30,43.6175,0.05884166472461727,5.884166472461727
2023-12-31,45.2354,0.03709290995586634,3.7092909955866338
2024-01-31,45.4197,0.004074242739093625,0.40742427390936253
2024-02-29,46.6621,0.027353769399621752,2.7353769399621752
2024-03-31,47.6678,0.021552823383431008,2.155282338343101
2024-04-30,46.485,-0.024813396045129,-2.4813396045129
2024-05-31,47.9112,0.03068086479509513,3.068086479509513
2024-06-30,48.3663,0.009498822822221253,0.9498822822221253
2024-07-31,49.2146,0.01753907162631818,1.7539071626318181
2024-08-31,50.0464,0.016901488582656388,1.6901488582656388
2024-09-30,50.6244,0.011549282266057226,1.1549282266057226
2024-10-31,49.9334,-0.013649544488428589,-1.3649544488428589
2024-11-30,51.4016,0.02940316501580109,2.940316501580109
2024-12-31,50.4461,-0.018588915520139415,-1.8588915520139415
2025-01-31,51.5592,0.022065134866719127,2.2065134866719127
2025-02-28,51.3421,-0.004210693726822701,-0.42106937268227007
2025-03-31,50.1776,-0.022681191458861272,-2.268119145886127
2025-04-30,50.6381,0.009177401868562862,0.9177401868562862
2025-05-31,52.4887,0.036545604989128844,3.6545604989128844
2025-06-30,54.061,0.02995501888978014,2.995501888978014
2025-07-31,54.4349,0.006916261260428103,0.6916261260428103
2025-08-31,55.5096,0.01974284879737076,1.974284879737076
2025-09-30,56.6987,0.021421519881245743,2.1421519881245743
2025-10-31,57.5029,0.014183746717296719,1.418374671729672
2025-11-30,57.6831,0.003133754993226434,0.3133754993226434
2025-12-31,58.0982,0.007196215182609711,0.7196215182609711
2026-01-31,59.2242,0.01938097910090164,1.938097910090164
2026-02-28,59.9725,0.012635037704181729,1.2635037704181729
2026-03-31,59.1482,-0.013744632956771752,-1.3744632956771752
